5.095906505026920786e+04,7.000000000000000000e+00,1.200000000000000000e+01,1.100000000000000000e+01,4.000000000000000000e+00
1.314389561735308089e+05,7.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+00
1.558823629847814445e+05,7.000000000000000000e+00,1.200000000000000000e+01,1.300000000000000000e+01,4.000000000000000000e+00
5.550575036262220237e+04,7.000000000000000000e+00,1.200000000000000000e+01,1.400000000000000000e+01,4.000000000000000000e+00
5.072530989927871997e+04,7.000000000000000000e+00,1.200000000000000000e+01,1.500000000000000000e+01,4.000000000000000000e+00
5.167164234927595680e+04,7.000000000000000000e+00,1.200000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+00
4.537991053699740587e+04,7.000000000000000000e+00,1.200000000000000000e+01,1.700000000000000000e+01,4.000000000000000000e+00
3.948122760243208904e+04,7.000000000000000000e+00,1.200000000000000000e+01,1.800000000000000000e+01,4.000000000000000000e+00
2.983509674692996487e+04,7.000000000000000000e+00,1.200000000000000000e+01,1.900000000000000000e+01,4.000000000000000000e+00
2.116138118827912331e+04,7.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00
1.430850601199999983e+04,7.000000000000000000e+00,1.200000000000000000e+01,2.100000000000000000e+01,4.000000000000000000e+00
4.235667228700000123e+03,7.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00
4.137848377230000551e+03,7.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
5.227476120000000265e+03,7.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00
1.780893155339641817e+04,7.000000000000000000e+00,1.300000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+00
1.955481377537981825e+04,7.000000000000000000e+00,1.300000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00
1.416759212114489128e+04,7.000000000000000000e+00,1.300000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00
3.621968346979509806e+04,7.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,5.000000000000000000e+00
4.381210163438293966e+04,7.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00
2.429591758979465158e+04,7.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+00
3.692688085938464064e+04,7.000000000000000000e+00,1.300000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+00
3.200031608584860078e+04,7.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,5.000000000000000000e+00
9.596769849873452040e+04,7.000000000000000000e+00,1.300000000000000000e+01,1.400000000000000000e+01,5.000000000000000000e+00
9.057184966080289450e+04,7.000000000000000000e+00,1.300000000000000000e+01,1.500000000000000000e+01,5.000000000000000000e+00
5.864090040985998348e+04,7.000000000000000000e+00,1.300000000000000000e+01,1.600000000000000000e+01,5.000000000000000000e+00
5.567647554380392103e+04,7.000000000000000000e+00,1.300000000000000000e+01,1.700000000000000000e+01,5.000000000000000000e+00
4.073427495841534983e+04,7.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+01,5.000000000000000000e+00
3.051459786463267665e+04,7.000000000000000000e+00,1.300000000000000000e+01,1.900000000000000000e+01,5.000000000000000000e+00
2.144332608491674910e+04,7.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+00
1.328002452849999827e+04,7.000000000000000000e+00,1.300000000000000000e+01,2.100000000000000000e+01,5.000000000000000000e+00
6.125480651859999853e+03,7.000000000000000000e+00,1.300000000000000000e+01,2.300000000000000000e+01,5.000000000000000000e+00
4.138803005220000159e+03,7.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00
4.304511070249999648e+03,7.000000000000000000e+00,1.400000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00
5.772152423860000454e+03,7.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00
1.697823108392381619e+04,7.000000000000000000e+00,1.400000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00
2.462280474041210982e+04,7.000000000000000000e+00,1.400000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00
3.170140502544147603e+04,7.000000000000000000e+00,1.400000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00
4.065835834375294507e+04,7.000000000000000000e+00,1.400000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+00
4.507724382395329303e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+00
4.782553752352853917e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.100000000000000000e+01,6.000000000000000000e+00
9.706809212818254309e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+00
9.857719965049787425e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+00
9.377314588747351081e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+00
5.176240694178742706e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.500000000000000000e+01,6.000000000000000000e+00
4.936586906736233504e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.600000000000000000e+01,6.000000000000000000e+00
4.374707438301022921e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.700000000000000000e+01,6.000000000000000000e+00
3.656199240926645871e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.800000000000000000e+01,6.000000000000000000e+00
3.009054945595731988e+04,7.000000000000000000e+00,1.400000000000000000e+01,1.900000000000000000e+01,6.000000000000000000e+00
1.858120572028453171e+04,7.000000000000000000e+00,1.400000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+00
1.411731910710000011e+04,7.000000000000000000e+00,1.400000000000000000e+01,2.100000000000000000e+01,6.000000000000000000e+00
5.936847209930000645e+03,7.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.046344757079999908e+03,7.000000000000000000e+00,1.500000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
4.074477672580000672e+03,7.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
1.125501918789999945e+04,7.000000000000000000e+00,1.500000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.677502557127193722e+04,7.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00
2.430116071178665879e+04,7.000000000000000000e+00,1.500000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00
3.527527587491008308e+04,7.000000000000000000e+00,1.500000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00
4.638980155737727910e+04,7.000000000000000000e+00,1.500000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00
5.417145146383282554e+04,7.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.023566652470942790e+04,7.000000000000000000e+00,1.500000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00
7.087075689488516946e+04,7.000000000000000000e+00,1.500000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00
5.017173123916400800e+04,7.000000000000000000e+00,1.500000000000000000e+01,1.700000000000000000e+01,0.000000000000000000e+00
4.328306315726329922e+04,7.000000000000000000e+00,1.500000000000000000e+01,1.800000000000000000e+01,0.000000000000000000e+00
3.123430757768332114e+04,7.000000000000000000e+00,1.500000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00
2.351346434045429123e+04,7.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00
1.611461257930000102e+04,7.000000000000000000e+00,1.500000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00
9.794777870180001628e+03,7.000000000000000000e+00,1.500000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00
6.439731597899999542e+03,7.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.024669170379999741e+03,7.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
5.008199691769999845e+03,7.000000000000000000e+00,1.600000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
6.045780181880000782e+03,7.000000000000000000e+00,1.600000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
1.081811631839440452e+04,7.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00
2.284158360036290833e+04,7.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00
3.488877874992784200e+04,7.000000000000000000e+00,1.600000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
4.945810535117734980e+04,7.000000000000000000e+00,1.600000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+00
5.967368401652265311e+04,7.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00
6.162717350347075990e+04,7.000000000000000000e+00,1.600000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+00
6.371549712183942029e+04,7.000000000000000000e+00,1.600000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00
1.334034916706514196e+05,7.000000000000000000e+00,1.600000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00
9.026358185624098405e+04,7.000000000000000000e+00,1.600000000000000000e+01,1.500000000000000000e+01,1.000000000000000000e+00
5.631687705975570861e+04,7.000000000000000000e+00,1.600000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
5.683360541461373214e+04,7.000000000000000000e+00,1.600000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00
4.675188203481180244e+04,7.000000000000000000e+00,1.600000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+00
2.811947315555818204e+04,7.000000000000000000e+00,1.600000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.493721592825468542e+04,7.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00
1.560674381259999973e+04,7.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000000e+01,1.000000000000000000e+00
8.126500129699999889e+03,7.000000000000000000e+00,1.600000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00
7.548387050630000886e+03,7.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00
6.915926933289999397e+03,7.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00
1.553080260830254338e+04,7.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
1.748744880632458808e+04,7.000000000000000000e+00,1.700000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00
2.548621147320490127e+04,7.000000000000000000e+00,1.700000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+00
5.720947589570278069e+04,7.000000000000000000e+00,1.700000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00
6.327355380967135716e+04,7.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00
6.354228795710272971e+04,7.000000000000000000e+00,1.700000000000000000e+01,1.100000000000000000e+01,2.000000000000000000e+00
6.254761858778817259e+04,7.000000000000000000e+00,1.700000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+00
3.848466175200638827e+04,7.000000000000000000e+00,2.600000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+00
5.924775363659560389e+04,7.000000000000000000e+00,2.600000000000000000e+01,1.300000000000000000e+01,4.000000000000000000e+00
4.100245717900259478e+04,7.000000000000000000e+00,2.600000000000000000e+01,1.400000000000000000e+01,4.000000000000000000e+00
9.690448109746238333e+04,7.000000000000000000e+00,2.600000000000000000e+01,1.500000000000000000e+01,4.000000000000000000e+00
6.900845153110068350e+04,7.000000000000000000e+00,2.600000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+00
5.616250389789069595e+04,7.000000000000000000e+00,2.600000000000000000e+01,1.700000000000000000e+01,4.000000000000000000e+00
4.207392667548378085e+04,7.000000000000000000e+00,2.600000000000000000e+01,1.800000000000000000e+01,4.000000000000000000e+00
3.225954816900071091e+04,7.000000000000000000e+00,2.600000000000000000e+01,1.900000000000000000e+01,4.000000000000000000e+00
2.406628765222359652e+04,7.000000000000000000e+00,2.600000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00
1.652378273009999975e+04,7.000000000000000000e+00,2.600000000000000000e+01,2.100000000000000000e+01,4.000000000000000000e+00
7.987044811249999839e+03,7.000000000000000000e+00,2.600000000000000000e+01,2.200000000000000000e+01,4.000000000000000000e+00
1.640212059020000015e+04,7.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00
5.149314880370000537e+03,7.000000000000000000e+00,2.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
6.684023857119999775e+03,7.000000000000000000e+00,2.700000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00
5.209179878230000213e+03,7.000000000000000000e+00,2.700000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00
6.183508872989999873e+03,7.000000000000000000e+00,2.700000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00
1.537586394652211675e+04,7.000000000000000000e+00,2.700000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+00
1.736167964110257162e+04,7.000000000000000000e+00,2.700000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00
2.083039371176530403e+04,7.000000000000000000e+00,2.700000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00
2.706179067059463705e+04,7.000000000000000000e+00,2.700000000000000000e+01,9.000000000000000000e+00,5.000000000000000000e+00
4.893761694907507626e+04,7.000000000000000000e+00,2.700000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00
1.039175257278331555e+05,7.000000000000000000e+00,2.700000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+00
1.024151783593713772e+05,7.000000000000000000e+00,2.700000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+00
1.066666188147377543e+05,7.000000000000000000e+00,2.700000000000000000e+01,1.300000000000000000e+01,5.000000000000000000e+00
9.086704308436276915e+04,7.000000000000000000e+00,2.700000000000000000e+01,1.400000000000000000e+01,5.000000000000000000e+00
5.065752007945604419e+04,7.000000000000000000e+00,2.700000000000000000e+01,1.600000000000000000e+01,5.000000000000000000e+00
4.305519699395183125e+04,7.000000000000000000e+00,2.700000000000000000e+01,1.700000000000000000e+01,5.000000000000000000e+00
3.984264849659301399e+04,7.000000000000000000e+00,2.700000000000000000e+01,1.800000000000000000e+01,5.000000000000000000e+00
3.080627733635372715e+04,7.000000000000000000e+00,2.700000000000000000e+01,1.900000000000000000e+01,5.000000000000000000e+00
2.386131126869412765e+04,7.000000000000000000e+00,2.700000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+00
1.527487564089999978e+04,7.000000000000000000e+00,2.700000000000000000e+01,2.100000000000000000e+01,5.000000000000000000e+00
7.889235496519999288e+03,7.000000000000000000e+00,2.700000000000000000e+01,2.300000000000000000e+01,5.000000000000000000e+00
5.375131130220000159e+03,7.000000000000000000e+00,2.800000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00
1.268572711939999863e+04,7.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00
5.245749950410000565e+03,7.000000000000000000e+00,2.800000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00
5.226426124569999956e+03,7.000000000000000000e+00,2.800000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00
1.680187466053043318e+04,7.000000000000000000e+00,2.800000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00
2.169047257429287129e+04,7.000000000000000000e+00,2.800000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00
3.012234225642180536e+04,7.000000000000000000e+00,2.800000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00
3.986301237423715793e+04,7.000000000000000000e+00,2.800000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+00
4.955735955119201390e+04,7.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+00
5.111672584490870213e+04,7.000000000000000000e+00,2.800000000000000000e+01,1.100000000000000000e+01,6.000000000000000000e+00
5.675737986680691392e+04,7.000000000000000000e+00,2.800000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+00
9.893848576341419539e+04,7.000000000000000000e+00,2.800000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+00
1.008858109910789353e+05,7.000000000000000000e+00,2.800000000000000000e+01,1.500000000000000000e+01,6.000000000000000000e+00
7.125506419488611573e+04,7.000000000000000000e+00,2.800000000000000000e+01,1.600000000000000000e+01,6.000000000000000000e+00
4.654402552272436878e+04,7.000000000000000000e+00,2.800000000000000000e+01,1.700000000000000000e+01,6.000000000000000000e+00
3.735292136128912534e+04,7.000000000000000000e+00,2.800000000000000000e+01,1.800000000000000000e+01,6.000000000000000000e+00
3.156198617578756966e+04,7.000000000000000000e+00,2.800000000000000000e+01,1.900000000000000000e+01,6.000000000000000000e+00
2.406448131947174988e+04,7.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+00
1.785102462770000056e+04,7.000000000000000000e+00,2.800000000000000000e+01,2.100000000000000000e+01,6.000000000000000000e+00
9.305019378660001166e+03,7.000000000000000000e+00,2.800000000000000000e+01,2.200000000000000000e+01,6.000000000000000000e+00
1.112564563749999979e+04,7.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.962198996774959960e+04,8.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00
5.278373641226196196e+04,8.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,4.000000000000000000e+00
4.854619357172279706e+04,8.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,4.000000000000000000e+00
3.994087583807841293e+04,8.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,4.000000000000000000e+00
2.805076040864201423e+04,8.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00
2.057910051795760592e+04,8.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+00
1.436839771269999983e+04,8.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000000e+00
1.422123336790000030e+04,8.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,4.000000000000000000e+00
6.097148418430000675e+03,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
5.039639472960000603e+03,8.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00
5.321401596069999869e+03,8.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
1.532183814724490912e+04,8.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
2.198205225710499508e+04,8.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00
3.181166314439002599e+04,8.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00
4.630209514144547575e+04,8.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00
5.097410152512686182e+04,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00
8.494450790568358207e+04,8.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00
8.537442334370221943e+04,8.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,5.000000000000000000e+00
5.976492246632531169e+04,8.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00
6.216212122259031457e+04,8.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00
9.017552872379115433e+04,8.000000000000000000e+00,3.000000000000000000e+00,1.500000000000000000e+01,5.000000000000000000e+00
5.259344889864450670e+04,8.000000000000000000e+00,3.000000000000000000e+00,1.600000000000000000e+01,5.000000000000000000e+00
5.139259099350238102e+04,8.000000000000000000e+00,3.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+00
4.372435077942047792e+04,8.000000000000000000e+00,3.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00
2.767128744025279593e+04,8.000000000000000000e+00,3.000000000000000000e+00,1.900000000000000000e+01,5.000000000000000000e+00
2.013255478272068649e+04,8.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+00
1.349223995210000066e+04,8.000000000000000000e+00,3.000000000000000000e+00,2.100000000000000000e+01,5.000000000000000000e+00
7.300338745119998748e+03,8.000000000000000000e+00,3.000000000000000000e+00,2.200000000000000000e+01,5.000000000000000000e+00
5.897983074189999570e+03,8.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
5.095969200129999990e+03,8.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
6.649957180020000123e+03,8.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00
5.196363925930000732e+03,8.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00
9.420383453370001007e+03,8.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
1.649618510312924627e+04,8.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
2.286325032098090742e+04,8.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00
3.433182271931228024e+04,8.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00
4.561349510341296264e+04,8.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00
5.067741702006173728e+04,8.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00
4.824807960365027247e+04,8.000000000000000000e+00,4.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00
4.955349718097936420e+04,8.000000000000000000e+00,4.000000000000000000e+00,1.200000000000000000e+01,6.000000000000000000e+00
5.306662901799376414e+04,8.000000000000000000e+00,4.000000000000000000e+00,1.300000000000000000e+01,6.000000000000000000e+00
5.096896804541911115e+04,8.000000000000000000e+00,4.000000000000000000e+00,1.400000000000000000e+01,6.000000000000000000e+00
5.939179080754777533e+04,8.000000000000000000e+00,4.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00
5.069188911834732426e+04,8.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00
4.518978959586754354e+04,8.000000000000000000e+00,4.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00
3.687932483868967392e+04,8.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+01,6.000000000000000000e+00
2.677105874988385040e+04,8.000000000000000000e+00,4.000000000000000000e+00,1.900000000000000000e+01,6.000000000000000000e+00
2.015528244885329332e+04,8.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+01,6.000000000000000000e+00
1.342809963229999994e+04,8.000000000000000000e+00,4.000000000000000000e+00,2.100000000000000000e+01,6.000000000000000000e+00
1.374627590180000152e+04,8.000000000000000000e+00,4.000000000000000000e+00,2.200000000000000000e+01,6.000000000000000000e+00
5.090363979339999787e+03,8.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.299333763120000003e+04,8.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.374036075795010402e+04,8.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00
5.332532858105241758e+04,8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00
8.167773188993742224e+04,8.000000000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+00
8.970182572814657760e+04,8.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,3.000000000000000000e+00
2.715127849561487528e+04,8.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00
5.449084381038349238e+04,8.000000000000000000e+00,8.000000000000000000e+00,1.400000000000000000e+01,3.000000000000000000e+00
1.011627753911473119e+05,8.000000000000000000e+00,8.000000000000000000e+00,1.500000000000000000e+01,3.000000000000000000e+00
9.713031189435788838e+04,8.000000000000000000e+00,8.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00
4.752086599029684294e+04,8.000000000000000000e+00,8.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00
4.257661794774277951e+04,8.000000000000000000e+00,8.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00
7.617383771757718932e+04,8.000000000000000000e+00,8.000000000000000000e+00,1.900000000000000000e+01,3.000000000000000000e+00
1.950134124782980871e+04,8.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+01,3.000000000000000000e+00
1.215147018430000026e+04,8.000000000000000000e+00,8.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+00
5.130586147309999433e+03,8.000000000000000000e+00,8.000000000000000000e+00,2.200000000000000000e+01,3.000000000000000000e+00
